epoch,train_loss,val_loss,train_acc,val_top1,val_top5
86,3.331108800829374,3.308537286376953,18.586153846153845,18.14,46.04
87,3.334113551506629,3.283834342956543,18.68307692307692,19.580000000000002,46.800000000000004
88,3.3067851464198186,3.298998239135742,19.01923076923077,19.259999999999998,47.02
89,3.3155181990403397,3.3490890045166015,18.80923076923077,17.86,44.92
90,3.363141926897489,3.396123815917969,18.005384615384614,17.28,43.5
91,3.329876302924523,3.305461344909668,18.614615384615384,19.12,46.48
92,3.2762355926220232,3.265728628540039,19.441538461538464,19.46,47.660000000000004
93,3.248477551768376,3.2584672164916992,19.944615384615386,19.84,47.36
94,3.227598741912842,3.229613628387451,20.50846153846154,20.22,48.36
95,3.219386546384371,3.2351599533081057,20.574615384615385,20.599999999999998,48.46
96,3.2182407605391283,3.2224494132995605,20.61,20.8,48.32
97,3.2123885518294113,3.2059918884277345,20.77846153846154,20.78,49.0
98,3.202110700460581,3.2099567001342773,20.982307692307693,20.8,48.54
99,3.1983527359889106,3.214712593841553,21.065384615384616,21.08,48.72
100,3.1960754494006816,3.2048413414001464,21.021538461538462,20.74,48.88
